index,bruises,cap_color,cap_shape,cap_surface,class,gill_attachment,gill_color,gill_size,gill_spacing,habitat,odor,population,ring_number,ring_type,spore_print_color,stalk_color_above_ring,stalk_color_below_ring,stalk_root,stalk_shape,stalk_surface_above_ring,stalk_surface_below_ring,veil_color,veil_type
883,t,w,x,y,e,f,w,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
1470,f,n,x,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
5705,t,e,k,y,e,f,w,b,c,w,n,c,t,e,w,e,w,?,e,s,s,w,p
1559,f,g,f,s,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
241,t,y,f,y,e,f,w,b,c,p,a,y,o,p,k,w,w,r,e,s,y,w,p
7022,f,e,f,s,p,f,b,n,c,d,s,v,o,e,w,p,w,?,t,k,k,w,p
4479,f,y,f,f,p,f,h,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
5180,t,n,f,s,e,f,w,b,c,w,n,c,t,e,w,e,w,?,e,s,s,w,p
481,t,y,b,y,e,f,k,b,c,m,a,s,o,p,k,w,w,c,e,s,s,w,p
2067,t,e,x,y,e,f,p,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
6841,f,e,x,s,p,f,b,n,c,p,s,v,o,e,w,w,w,?,t,s,s,w,p
85,t,y,x,y,e,f,w,b,c,g,l,s,o,p,k,w,w,r,e,s,y,w,p
309,t,n,f,y,e,f,p,b,c,g,a,y,o,p,k,w,w,r,e,s,y,w,p
5634,t,b,b,y,p,f,r,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
670,t,w,x,y,e,f,w,b,c,g,a,n,o,p,n,w,w,c,e,s,s,w,p
2541,f,p,x,f,p,f,n,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
676,f,n,f,f,e,f,g,n,c,u,n,y,o,p,k,w,w,e,e,s,s,w,p
999,t,w,b,s,e,f,w,b,c,m,l,n,o,p,n,w,w,c,e,s,s,w,p
6930,f,n,f,s,p,f,b,n,c,d,y,v,o,e,w,w,p,?,t,k,k,w,p
3812,t,n,f,y,e,f,n,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
3004,f,g,x,f,p,f,p,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
6967,f,n,k,y,p,f,b,n,c,d,f,v,o,e,w,p,p,?,t,s,s,w,p
6825,f,n,k,y,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,k,k,w,p
4181,f,g,f,y,p,f,h,b,c,p,f,v,o,l,h,b,p,b,e,k,k,w,p
1026,t,w,f,y,p,f,p,n,c,g,p,s,o,p,n,w,w,e,e,s,s,w,p
2914,t,e,x,y,e,f,u,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
6060,f,e,k,s,p,f,b,n,c,l,s,v,o,e,w,w,p,?,t,s,s,w,p
6893,f,e,x,s,p,f,b,n,c,p,f,v,o,e,w,w,w,?,t,k,s,w,p
658,t,y,b,s,e,f,g,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
21,t,y,b,s,e,f,k,b,c,m,a,s,o,p,n,w,w,c,e,s,s,w,p
6613,f,e,x,y,p,f,b,n,c,d,f,v,o,e,w,p,w,?,t,s,k,w,p
2726,t,n,x,y,e,f,u,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
2228,f,w,x,f,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
2021,t,n,x,f,e,f,u,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
1290,f,w,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
1667,f,w,x,f,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
2799,t,e,x,y,e,f,p,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
5783,t,p,f,s,p,f,r,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
6739,f,n,k,y,p,f,b,n,c,l,y,v,o,e,w,w,w,?,t,k,k,w,p
7610,f,g,x,f,e,f,p,b,w,g,n,n,t,p,w,w,w,?,e,k,s,w,p
5736,t,w,x,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w,p
4082,f,g,x,y,p,f,p,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
4341,f,g,x,y,p,f,g,b,c,g,f,y,o,l,h,p,n,b,e,k,k,w,p
2735,t,n,x,f,e,f,u,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
4312,f,y,x,y,p,f,g,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w,p
1725,t,y,b,y,e,f,g,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
5575,t,b,x,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,s,f,w,p
3539,t,e,f,y,e,f,w,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
84,f,g,x,f,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
2951,t,g,x,f,e,f,p,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
7481,f,n,k,y,p,a,y,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
1288,f,g,f,s,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
877,t,w,x,y,e,f,k,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
6302,f,n,k,y,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,k,s,w,p
2493,t,g,x,y,e,f,n,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
5269,t,w,x,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,f,s,w,p
5933,f,n,x,y,p,f,b,n,c,p,y,v,o,e,w,w,p,?,t,s,s,w,p
4482,f,y,x,y,p,f,h,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
7402,f,y,c,y,p,f,y,n,w,l,n,c,o,e,w,y,y,c,e,y,y,y,p
3221,t,n,f,y,e,f,w,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
7369,f,c,x,y,p,a,w,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
466,t,n,f,y,e,f,p,b,c,g,a,y,o,p,n,w,w,r,e,s,y,w,p
3824,t,n,x,y,e,f,u,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
2978,t,g,x,f,e,f,w,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
3242,t,g,f,y,e,f,n,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
3885,t,n,f,y,e,f,u,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
4001,t,e,f,f,e,f,p,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
2776,t,e,x,f,e,f,p,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
7470,f,e,x,y,p,a,w,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
4552,f,y,f,f,p,f,p,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w,p
468,t,y,x,s,e,f,g,b,c,g,l,n,o,p,k,w,w,c,e,s,s,w,p
4459,f,y,x,y,p,f,h,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
2312,t,n,f,f,e,f,n,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
5911,t,w,x,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,s,f,w,p
6817,f,e,f,y,p,f,b,n,c,d,f,v,o,e,w,p,p,?,t,k,k,w,p
7496,f,n,k,s,p,f,b,n,c,p,s,v,o,e,w,w,p,?,t,k,k,w,p
1247,f,g,f,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
5114,t,p,f,y,e,f,w,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
6918,f,e,f,s,p,f,b,n,c,d,s,v,o,e,w,w,w,?,t,k,k,w,p
7758,f,e,k,s,p,f,b,n,c,p,f,v,o,e,w,w,p,?,t,k,k,w,p
4467,f,g,f,f,p,f,h,b,c,g,f,y,o,l,h,b,p,b,e,k,k,w,p
4154,f,g,x,y,p,f,p,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
4070,f,g,x,y,p,f,p,b,c,p,f,v,o,l,h,b,p,b,e,k,k,w,p
442,t,w,x,y,e,f,g,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
223,t,y,x,y,e,f,n,b,c,g,a,s,o,p,n,w,w,r,e,s,y,w,p
5259,t,g,f,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
5611,t,w,f,s,p,f,r,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
6714,f,e,x,s,p,f,b,n,c,d,f,v,o,e,w,w,w,?,t,s,k,w,p
4888,f,y,f,y,p,f,g,b,c,p,f,y,o,l,h,n,n,b,e,k,k,w,p
3520,t,e,f,y,e,f,n,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
235,t,w,b,s,e,f,k,b,c,g,l,n,o,p,n,w,w,c,e,s,s,w,p
7326,f,n,f,s,e,a,o,b,c,l,n,c,o,p,y,o,o,?,e,s,s,n,p
6629,f,e,x,s,p,f,b,n,c,l,y,v,o,e,w,w,p,?,t,s,k,w,p
6737,f,e,f,y,p,f,b,n,c,d,y,v,o,e,w,p,p,?,t,k,k,w,p
6499,f,n,f,y,p,f,b,n,c,d,s,v,o,e,w,p,p,?,t,k,k,w,p
3810,t,g,f,y,e,f,p,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
2119,t,g,x,f,e,f,n,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
3749,t,e,f,f,e,f,w,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
7965,f,n,x,s,e,a,o,b,c,l,n,v,o,p,y,o,o,?,e,s,s,n,p
6395,f,e,f,s,p,f,b,n,c,d,y,v,o,e,w,p,p,?,t,s,k,w,p
7700,f,n,b,s,e,a,o,b,c,l,n,v,o,p,n,o,o,?,e,s,s,o,p
6047,f,n,x,s,p,f,b,n,c,d,f,v,o,e,w,p,p,?,t,s,s,w,p
5923,t,w,f,s,p,f,h,b,c,g,f,v,o,p,h,w,w,b,t,s,s,w,p
4402,f,y,f,f,p,f,h,b,c,g,f,v,o,l,h,b,b,b,e,k,k,w,p
4004,t,e,f,f,e,f,w,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
2374,t,n,x,f,e,f,u,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
7189,f,n,x,s,e,a,o,b,c,l,n,c,o,p,y,o,o,?,e,s,s,o,p
1611,f,n,x,f,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
1137,t,n,x,f,e,f,n,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
2767,f,g,x,f,p,f,g,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
3187,t,g,f,y,e,f,u,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
6291,f,n,x,s,p,f,b,n,c,l,y,v,o,e,w,w,w,?,t,k,s,w,p
228,t,y,x,s,e,f,g,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
6985,f,n,b,s,e,f,w,b,c,p,n,y,t,p,w,n,n,b,e,y,y,w,p
3410,t,n,f,y,e,f,u,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
4561,f,y,x,y,p,f,p,b,c,d,f,v,o,l,h,n,b,b,e,k,k,w,p
1921,t,e,x,f,e,f,u,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
6080,f,n,x,s,p,f,b,n,c,l,s,v,o,e,w,p,p,?,t,k,s,w,p
4429,f,y,x,f,p,f,p,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
7938,f,n,b,s,e,a,n,b,c,l,n,c,o,p,o,o,o,?,e,s,s,n,p
5461,t,b,f,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,f,f,w,p
4917,f,y,x,y,p,f,h,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
863,t,y,f,y,e,f,p,b,c,g,a,s,o,p,n,w,w,r,e,s,y,w,p
1193,t,e,x,f,e,f,p,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
4774,f,y,x,y,p,f,h,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w,p
4842,t,w,x,s,p,f,h,b,c,g,f,v,o,p,h,w,w,b,t,f,f,w,p
6662,f,n,x,s,p,f,b,n,c,p,y,v,o,e,w,w,w,?,t,k,s,w,p
740,f,g,x,f,e,f,p,n,c,u,n,v,o,p,k,w,w,e,e,s,s,w,p
6518,f,g,x,f,e,f,p,b,w,g,n,n,t,p,w,w,w,?,e,s,k,w,p
1793,f,n,x,f,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
3974,t,g,f,f,e,f,w,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
1340,f,w,f,f,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
3642,t,g,f,y,e,f,p,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
2775,t,e,x,f,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
815,t,n,x,s,p,f,k,n,c,u,p,v,o,p,k,w,w,e,e,s,s,w,p
7640,f,e,k,y,p,f,b,n,c,d,s,v,o,e,w,p,w,?,t,s,k,w,p
6118,f,n,x,s,p,f,b,n,c,l,f,v,o,e,w,w,p,?,t,s,s,w,p
3461,t,g,f,f,e,f,u,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
5771,f,n,x,y,p,f,b,n,c,d,f,v,o,e,w,p,w,?,t,k,k,w,p
1526,f,n,x,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
3376,t,g,f,f,e,f,u,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
1821,f,n,f,s,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
6122,f,e,x,s,p,f,b,n,c,p,y,v,o,e,w,w,p,?,t,s,k,w,p
1252,t,n,x,f,e,f,n,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
7149,f,e,x,y,p,f,b,n,c,l,s,v,o,e,w,p,w,?,t,s,s,w,p
1993,f,n,f,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
6463,f,e,f,y,p,f,b,n,c,p,s,v,o,e,w,w,p,?,t,k,k,w,p
3093,t,e,f,y,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
3843,t,e,f,f,e,f,n,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
1446,t,w,f,y,p,f,w,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w,p
2814,t,g,x,y,e,f,p,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
3617,f,p,x,f,p,f,u,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
4572,f,y,x,y,p,f,h,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w,p
3065,f,y,x,y,p,f,g,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
4766,f,y,x,f,p,f,g,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
480,t,y,b,y,e,f,n,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
181,t,w,x,y,p,f,p,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
3436,f,g,x,f,p,f,g,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w,p
6997,f,e,k,y,p,f,b,n,c,d,s,v,o,e,w,w,p,?,t,s,k,w,p
2540,f,g,x,f,p,f,h,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
2063,f,g,f,f,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
1432,t,n,x,f,e,f,p,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
6749,f,e,x,s,p,f,b,n,c,l,f,v,o,e,w,w,w,?,t,s,k,w,p
2954,t,n,f,f,e,f,n,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
1328,f,g,f,s,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
1562,f,g,f,s,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
3386,t,e,x,f,e,f,u,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
3294,t,e,f,f,e,f,n,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
7410,f,e,k,y,p,f,b,n,c,l,f,v,o,e,w,p,p,?,t,k,k,w,p
1599,f,g,f,s,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
6125,f,n,f,y,p,f,b,n,c,p,s,v,o,e,w,p,p,?,t,s,k,w,p
3835,f,g,x,f,p,f,g,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w,p
5565,t,w,x,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w,p
2111,t,e,x,f,e,f,w,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
351,f,g,f,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
2135,t,n,x,f,e,f,w,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
1824,t,n,f,f,e,f,p,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
4041,f,g,x,f,p,f,p,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w,p
3888,f,w,x,s,p,f,n,n,c,d,c,s,o,p,n,w,w,b,e,s,s,w,p
290,f,g,f,f,e,f,p,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
1953,t,g,x,f,e,f,p,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
4550,t,w,f,s,p,f,g,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
6186,f,e,f,s,p,f,b,n,c,p,y,v,o,e,w,w,p,?,t,k,k,w,p
7881,f,n,k,s,p,f,b,n,c,d,s,v,o,e,w,w,w,?,t,k,k,w,p
5224,t,p,x,s,e,f,e,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
1465,f,n,x,f,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
6051,f,n,f,s,p,f,b,n,c,p,s,v,o,e,w,p,w,?,t,s,k,w,p
1455,f,g,x,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
6962,f,n,k,s,p,f,b,n,c,l,s,v,o,e,w,w,w,?,t,k,k,w,p
4543,f,y,x,f,p,f,g,b,c,g,f,y,o,l,h,p,n,b,e,k,k,w,p
7375,f,e,k,s,p,f,b,n,c,p,f,v,o,e,w,p,w,?,t,k,s,w,p
6429,f,n,x,s,p,f,b,n,c,p,f,v,o,e,w,p,w,?,t,k,s,w,p
6824,f,n,x,s,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,s,s,w,p
3496,t,n,f,y,e,f,w,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
806,t,y,f,y,e,f,w,b,c,g,l,s,o,p,k,w,w,r,e,s,y,w,p
4097,t,e,f,f,e,f,p,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
5549,t,p,b,s,p,f,r,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
4384,f,y,x,y,p,f,h,b,c,p,f,v,o,l,h,n,b,b,e,k,k,w,p
4126,f,y,x,y,p,f,g,b,c,p,f,v,o,l,h,p,p,b,e,k,k,w,p
7421,f,e,k,y,p,f,b,n,c,d,y,v,o,e,w,p,p,?,t,s,s,w,p
122,t,w,x,y,e,f,g,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
4051,f,y,x,f,p,f,p,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
187,t,w,b,s,e,f,g,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
4455,f,g,x,y,p,f,p,b,c,p,f,v,o,l,h,p,n,b,e,k,k,w,p
7761,f,e,k,s,p,f,b,n,c,p,s,v,o,e,w,w,w,?,t,s,k,w,p
1437,t,w,b,y,e,f,g,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
2544,t,g,x,f,e,f,u,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
7101,f,c,x,y,p,a,y,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
6245,f,e,f,s,p,f,b,n,c,l,y,v,o,e,w,p,w,?,t,k,s,w,p
4533,f,y,x,f,p,f,p,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w,p
4446,f,g,f,f,p,f,g,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
1719,f,g,f,s,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
392,t,y,x,s,e,f,g,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
1190,f,n,x,f,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
3918,f,y,x,y,p,f,h,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w,p
5907,t,b,x,s,e,f,w,b,c,w,n,c,t,e,w,e,e,?,e,s,s,w,p
4536,f,y,f,y,p,f,h,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w,p
2795,t,e,x,f,e,f,w,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
2035,t,g,x,y,e,f,u,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
6290,f,n,f,s,p,f,b,n,c,d,s,v,o,e,w,p,w,?,t,k,s,w,p
1430,t,n,f,y,p,f,p,n,c,u,p,v,o,p,k,w,w,e,e,s,s,w,p
4531,f,g,x,y,p,f,g,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w,p
7344,f,n,k,y,p,f,b,n,c,d,s,v,o,e,w,p,w,?,t,s,k,w,p
534,t,n,f,y,e,f,w,b,c,p,l,y,o,p,k,w,w,r,e,s,y,w,p
4999,f,g,x,y,p,f,g,b,c,d,f,v,o,l,h,p,b,b,e,k,k,w,p
5288,f,e,x,y,p,f,b,n,c,d,y,v,o,e,w,p,w,?,t,s,k,w,p
5184,t,b,x,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,f,s,w,p
7045,f,n,f,y,p,f,b,n,c,d,s,v,o,e,w,w,w,?,t,k,s,w,p
6987,f,n,x,s,p,f,b,n,c,p,f,v,o,e,w,w,w,?,t,s,s,w,p
6488,f,n,f,y,p,f,b,n,c,d,f,v,o,e,w,w,p,?,t,k,k,w,p
4689,f,g,x,y,p,f,p,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w,p
5724,t,w,f,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,f,f,w,p
7957,f,n,f,s,e,a,y,b,c,l,n,c,o,p,o,o,o,?,e,s,s,o,p
1435,t,n,f,s,p,f,p,n,c,u,p,s,o,p,n,w,w,e,e,s,s,w,p
7222,f,n,f,s,e,a,y,b,c,l,n,v,o,p,y,o,o,?,e,s,s,o,p
8004,f,n,f,s,e,a,n,b,c,l,n,v,o,p,o,o,o,?,e,s,s,n,p
8051,f,n,k,s,p,f,b,n,c,d,s,v,o,e,w,w,p,?,t,s,k,w,p
7462,f,n,k,s,p,f,b,n,c,p,s,v,o,e,w,w,w,?,t,s,k,w,p
5141,t,b,f,s,p,f,r,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
6255,f,e,f,y,p,f,b,n,c,d,s,v,o,e,w,p,w,?,t,k,k,w,p
1920,t,n,f,f,e,f,p,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
6800,f,e,k,y,p,f,b,n,c,l,f,v,o,e,w,w,w,?,t,k,k,w,p
7525,f,w,b,s,e,f,g,b,w,g,n,s,t,p,w,w,w,?,e,k,k,w,p
3106,t,e,f,f,e,f,u,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
1334,f,g,f,f,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
6007,f,n,k,y,p,f,b,n,c,l,y,v,o,e,w,p,p,?,t,k,s,w,p
4891,f,g,f,y,p,f,h,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w,p
2889,t,e,f,y,e,f,w,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
151,t,w,x,y,e,f,w,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
956,t,w,b,s,e,f,k,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
2189,t,g,x,f,e,f,w,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
7571,f,n,k,s,e,f,w,b,c,p,n,y,t,p,w,n,n,b,e,y,y,w,p
3444,f,p,x,f,p,f,p,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w,p
770,t,w,b,s,e,f,k,b,c,m,a,n,o,p,k,w,w,c,e,s,s,w,p
3075,t,n,f,y,e,f,p,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
3957,f,y,x,y,p,f,h,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
1733,f,g,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
1144,f,w,x,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
1124,t,n,x,f,e,f,p,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
1347,t,n,f,y,p,f,k,n,c,g,p,v,o,p,n,w,w,e,e,s,s,w,p
2225,t,n,f,f,e,f,w,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
6317,f,e,f,s,p,f,b,n,c,p,f,v,o,e,w,w,w,?,t,k,k,w,p
2963,t,e,x,y,e,f,w,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
6231,f,e,x,y,p,f,b,n,c,d,y,v,o,e,w,p,w,?,t,s,s,w,p
3634,f,g,x,f,p,f,h,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w,p
1922,f,g,f,f,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
2147,t,n,x,y,e,f,n,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
6370,f,n,f,y,p,f,b,n,c,p,y,v,o,e,w,w,w,?,t,k,k,w,p
5467,t,n,k,y,e,f,e,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
5435,f,c,x,f,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,f,s,w,p
346,f,n,x,f,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
5988,t,g,f,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,f,s,w,p
649,t,y,x,y,e,f,n,b,c,g,a,s,o,p,k,w,w,c,e,s,s,w,p
1712,f,g,x,f,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
5097,f,y,x,y,p,f,g,b,c,d,f,y,o,l,h,n,b,b,e,k,k,w,p
1833,f,w,f,s,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
199,t,w,x,y,e,f,n,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
2022,t,g,x,y,e,f,n,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
7716,f,n,f,s,p,f,b,n,c,l,s,v,o,e,w,p,p,?,t,s,s,w,p
3280,t,g,f,y,e,f,w,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
1015,f,g,f,f,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
5864,t,n,f,s,e,f,w,b,c,w,n,c,t,e,w,w,w,?,e,s,s,w,p
2220,t,n,x,y,e,f,w,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
