index,bruises,cap_color,cap_shape,cap_surface,class,gill_attachment,gill_color,gill_size,gill_spacing,habitat,odor,population,ring_number,ring_type,spore_print_color,stalk_color_above_ring,stalk_color_below_ring,stalk_root,stalk_shape,stalk_surface_above_ring,stalk_surface_below_ring,veil_color,veil_type
1217,f,w,x,s,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
3716,t,e,f,y,e,f,p,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
7450,f,n,k,y,e,f,w,b,c,p,n,y,t,p,w,n,n,b,e,y,y,w,p
5454,f,y,f,y,p,f,p,b,c,p,f,v,o,l,h,n,n,b,e,k,k,w,p
360,t,y,x,y,e,f,w,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
4038,f,g,f,f,p,f,p,b,c,g,f,v,o,l,h,p,n,b,e,k,k,w,p
2637,t,g,x,y,e,f,n,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
5397,f,y,x,f,p,f,h,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w,p
1721,f,n,f,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
5017,f,y,f,y,p,f,p,b,c,d,f,y,o,l,h,p,b,b,e,k,k,w,p
2941,t,e,x,f,e,f,n,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
996,f,w,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
4749,f,g,f,y,p,f,g,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
1992,t,g,x,f,e,f,p,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
2948,t,g,x,f,e,f,w,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
5359,f,g,f,y,p,f,p,b,c,p,f,y,o,l,h,p,p,b,e,k,k,w,p
66,f,n,f,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
1969,t,n,f,f,e,f,n,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
4502,f,g,f,y,p,f,h,b,c,g,f,v,o,l,h,b,n,b,e,k,k,w,p
512,t,y,b,y,e,f,k,b,c,g,a,s,o,p,k,w,w,c,e,s,s,w,p
5300,f,c,x,f,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,s,w,p
2201,f,w,x,s,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
5763,t,w,x,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,f,f,w,p
3603,t,g,x,y,e,f,p,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
1762,f,w,x,f,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
2076,t,y,x,s,e,f,k,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
3631,f,g,x,f,p,f,g,b,c,p,f,y,o,l,h,n,n,b,e,k,k,w,p
281,t,w,x,y,p,f,w,n,c,g,p,s,o,p,n,w,w,e,e,s,s,w,p
830,t,y,f,s,e,f,p,n,w,d,l,v,o,p,u,w,w,b,t,s,s,w,p
1799,t,w,f,y,p,f,k,n,c,u,p,v,o,p,k,w,w,e,e,s,s,w,p
593,t,y,x,y,e,f,g,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
278,t,w,x,y,e,f,w,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
1387,f,n,f,f,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
3066,t,g,f,y,e,f,u,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
1456,f,w,f,f,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
3989,f,y,f,f,p,f,h,b,c,g,f,y,o,l,h,p,p,b,e,k,k,w,p
3362,t,e,f,y,e,f,w,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
2239,f,g,x,f,p,f,g,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
3106,t,e,f,f,e,f,u,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
3390,f,g,x,y,p,f,g,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w,p
305,t,w,x,y,e,f,g,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
1133,t,n,x,s,p,f,p,n,c,g,p,s,o,p,k,w,w,e,e,s,s,w,p
3874,f,g,x,f,p,f,h,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w,p
3700,f,p,x,s,p,f,g,n,c,d,c,v,o,p,n,w,w,b,e,s,s,w,p
2906,t,g,x,y,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
2832,t,e,x,f,e,f,u,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
3102,t,n,f,y,e,f,n,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
2116,t,n,x,f,e,f,p,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
4726,f,g,f,f,p,f,p,b,c,g,f,y,o,l,h,p,p,b,e,k,k,w,p
2730,t,n,x,y,e,f,u,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
1915,f,g,f,f,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
4692,f,g,f,f,p,f,p,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w,p
853,f,g,s,f,e,f,g,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
4812,f,y,f,f,p,f,p,b,c,g,f,y,o,l,h,n,b,b,e,k,k,w,p
5358,t,w,x,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
1199,t,w,x,s,e,f,k,b,c,g,l,n,o,p,n,w,w,c,e,s,s,w,p
1346,f,w,f,f,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
2803,t,g,x,f,e,f,n,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
2821,t,n,x,y,e,f,u,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
1030,f,w,x,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
2118,t,g,x,y,e,f,n,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
1735,t,n,f,s,p,f,n,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w,p
4233,t,w,f,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,f,f,w,p
3852,t,g,f,y,e,f,u,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
2053,f,n,x,s,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
131,t,w,b,s,e,f,w,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
4624,f,g,f,y,p,f,h,b,c,g,f,y,o,l,h,n,b,b,e,k,k,w,p
4693,f,y,x,y,p,f,g,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
1954,t,g,x,f,e,f,u,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
89,t,n,f,y,e,f,w,b,c,g,l,y,o,p,k,w,w,r,e,s,y,w,p
1350,t,g,x,y,e,f,u,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
1570,f,n,f,s,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
289,t,n,x,y,e,f,n,b,c,p,l,y,o,p,n,w,w,r,e,s,y,w,p
6946,f,e,f,y,p,a,w,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
3153,f,g,x,f,p,f,h,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w,p
1271,f,g,f,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
4688,f,g,f,y,p,f,h,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w,p
5593,f,y,f,y,p,f,p,b,c,p,f,v,o,l,h,p,b,b,e,k,k,w,p
4671,f,y,f,f,p,f,p,b,c,g,f,y,o,l,h,p,n,b,e,k,k,w,p
3202,f,g,f,f,p,f,h,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
4258,f,y,f,y,p,f,h,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w,p
5578,t,p,b,y,p,f,g,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
4073,f,y,f,f,p,f,p,b,c,p,f,y,o,l,h,b,n,b,e,k,k,w,p
4481,t,n,f,y,e,f,p,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
1892,f,w,x,f,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
4754,f,g,x,y,p,f,h,b,c,d,f,v,o,l,h,p,b,b,e,k,k,w,p
1518,f,n,f,f,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
5544,f,y,f,y,p,f,g,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
1034,f,n,f,f,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
500,t,y,b,s,e,f,w,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
5572,t,w,b,y,p,f,r,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
49,t,y,x,y,e,f,n,b,c,p,l,s,o,p,n,w,w,r,e,s,y,w,p
970,f,w,x,f,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
3125,f,w,x,s,p,f,p,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
293,t,y,x,s,e,f,n,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
11,t,y,x,y,e,f,g,b,c,g,l,n,o,p,n,w,w,c,e,s,s,w,p
782,f,n,s,f,e,f,g,n,c,u,n,y,o,p,k,w,w,e,e,s,s,w,p
2375,t,n,x,y,e,f,p,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
5290,t,g,f,s,p,f,w,b,c,g,f,s,o,p,h,w,w,b,t,s,s,w,p
130,t,w,b,s,e,f,n,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
4318,f,g,f,f,p,f,h,b,c,g,f,v,o,l,h,b,b,b,e,k,k,w,p
3848,t,e,f,y,e,f,w,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
2198,t,g,x,f,e,f,u,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
3769,t,e,f,y,e,f,w,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
5648,t,w,x,s,p,f,w,b,c,g,f,s,o,p,h,w,w,b,t,f,f,w,p
311,t,y,x,s,e,f,w,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
1713,t,n,x,f,e,f,w,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
4512,f,g,f,f,p,f,p,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w,p
3101,t,e,f,y,e,f,p,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
2667,t,n,x,y,e,f,n,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w,p
3059,f,p,x,f,p,f,n,n,c,d,c,s,o,p,k,w,w,b,e,s,s,w,p
1075,t,y,f,y,e,f,p,b,c,p,l,s,o,p,k,w,w,r,e,s,y,w,p
1305,f,g,f,s,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
5319,f,n,x,y,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,f,w,p
231,f,g,x,f,e,f,n,n,c,u,n,y,o,p,k,w,w,e,e,s,s,w,p
4963,f,y,f,y,p,f,h,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w,p
2455,t,e,x,f,e,f,p,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
8115,f,c,f,y,p,a,y,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
108,t,w,b,y,e,f,n,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
4906,f,g,x,y,p,f,h,b,c,d,f,y,o,l,h,b,b,b,e,k,k,w,p
4368,f,g,f,y,p,f,g,b,c,d,f,y,o,l,h,b,b,b,e,k,k,w,p
2702,t,e,x,f,e,f,n,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
772,t,y,b,s,e,f,k,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
531,t,n,x,y,e,f,n,b,c,p,a,y,o,p,n,w,w,r,e,s,y,w,p
1813,t,n,x,s,p,f,n,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w,p
1641,f,n,x,s,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
3983,t,w,f,s,p,f,p,b,c,g,f,v,o,p,h,w,w,b,t,f,s,w,p
5976,t,b,x,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,s,s,w,p
3004,f,g,x,f,p,f,p,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
3979,f,w,x,s,p,f,u,n,c,d,c,v,o,p,k,w,w,b,e,s,s,w,p
404,t,y,b,s,e,f,w,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
4386,f,y,f,f,p,f,g,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
2740,t,e,x,y,e,f,u,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
1263,t,w,f,s,p,f,k,n,c,g,p,s,o,p,k,w,w,e,e,s,s,w,p
1432,t,n,x,f,e,f,p,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
4109,f,g,f,f,p,f,p,b,c,g,f,v,o,l,h,b,n,b,e,k,k,w,p
2943,t,n,f,f,e,f,p,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
1009,f,n,x,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
5847,t,g,x,s,p,f,p,b,c,g,f,s,o,p,h,w,w,b,t,f,f,w,p
3865,f,g,x,f,p,f,p,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w,p
1710,t,g,x,f,e,f,n,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
4451,f,y,x,f,p,f,p,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
5767,t,w,f,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
1278,f,w,f,f,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
3938,t,e,f,f,e,f,u,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
393,t,w,b,y,e,f,n,b,c,g,a,n,o,p,n,w,w,c,e,s,s,w,p
3108,t,e,f,y,e,f,u,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
3632,t,e,x,f,e,f,w,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
1958,t,n,x,y,e,f,w,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
2494,t,g,x,y,e,f,w,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
884,t,w,x,y,e,f,n,b,c,g,l,n,o,p,k,w,w,c,e,s,s,w,p
5190,f,y,x,y,p,f,p,b,c,p,f,v,o,l,h,b,p,b,e,k,k,w,p
1287,t,n,x,y,p,f,n,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
3683,t,e,f,y,e,f,n,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
3044,t,n,f,y,e,f,p,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
989,f,g,x,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
5446,t,b,x,s,p,f,w,b,c,g,f,v,o,p,h,w,w,b,t,s,f,w,p
2760,t,n,f,f,e,f,w,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
3544,f,p,x,s,p,f,n,n,c,d,c,s,o,p,n,w,w,b,e,s,s,w,p
3024,t,e,f,y,e,f,u,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
4140,f,y,x,y,p,f,p,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
4601,f,g,f,f,p,f,p,b,c,d,f,y,o,l,h,p,b,b,e,k,k,w,p
26,t,w,f,s,p,f,n,n,c,g,p,v,o,p,n,w,w,e,e,s,s,w,p
2929,t,g,x,f,e,f,n,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
3043,t,n,f,y,e,f,u,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
5015,f,g,f,y,p,f,g,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
2775,t,e,x,f,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
5029,t,g,x,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
3100,t,e,f,f,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
4771,f,y,x,f,p,f,h,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w,p
3294,t,e,f,f,e,f,n,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
1964,f,n,f,f,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
907,t,n,f,s,p,f,n,n,c,g,p,s,o,p,k,w,w,e,e,s,s,w,p
1371,f,n,f,f,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
4270,f,y,x,f,p,f,h,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
5775,t,p,b,s,p,f,g,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
1666,t,n,x,y,p,f,k,n,c,g,p,s,o,p,k,w,w,e,e,s,s,w,p
3986,f,g,f,f,p,f,g,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w,p
1697,f,w,f,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
2954,t,n,f,f,e,f,n,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
4486,f,y,x,y,p,f,g,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w,p
5905,f,y,f,y,p,f,p,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
1545,f,w,x,f,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
4410,f,y,f,f,p,f,g,b,c,d,f,y,o,l,h,n,b,b,e,k,k,w,p
3126,t,g,f,y,e,f,n,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
468,t,y,x,s,e,f,g,b,c,g,l,n,o,p,k,w,w,c,e,s,s,w,p
359,t,y,x,y,e,f,p,b,c,p,a,y,o,p,n,w,w,r,e,s,y,w,p
1165,f,w,x,s,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
3419,f,g,x,s,p,f,p,n,c,d,c,s,o,p,n,w,w,b,e,s,s,w,p
2673,t,e,x,f,e,f,p,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
939,f,g,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
1224,f,n,f,f,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
1318,t,n,x,f,e,f,n,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
1264,f,w,x,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
4274,f,g,f,y,p,f,g,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
1702,f,w,f,s,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
3762,t,g,f,f,e,f,u,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
5672,f,g,x,y,p,f,h,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
4910,f,y,x,y,p,f,g,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w,p
4736,f,y,x,f,p,f,h,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
1358,f,w,f,f,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
5657,f,g,x,y,p,f,g,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w,p
1226,f,w,x,f,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
3087,t,e,f,y,e,f,u,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
5798,f,y,f,y,p,f,p,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w,p
3912,f,g,x,y,p,f,g,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
409,t,w,x,s,e,f,g,b,c,g,a,s,o,p,k,w,w,c,e,s,s,w,p
1325,f,n,x,s,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
5893,t,w,f,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,f,f,w,p
8,t,w,b,y,e,f,n,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
3333,t,g,f,y,e,f,n,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
2458,t,g,x,f,e,f,p,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
3136,t,e,f,y,e,f,p,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
4800,t,g,f,f,e,f,u,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
1138,t,y,b,y,e,f,w,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
2808,t,n,x,y,e,f,n,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
2756,t,n,f,f,e,f,p,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w,p
4918,f,y,x,f,p,f,p,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
1057,t,w,x,f,e,f,p,n,w,d,l,v,o,p,n,w,w,b,t,s,s,w,p
5575,t,b,x,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,s,f,w,p
1499,f,n,x,f,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
3077,t,e,f,f,e,f,n,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
5542,f,y,x,f,p,f,g,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w,p
888,t,y,f,y,e,f,n,b,c,g,a,y,o,p,n,w,w,r,e,s,y,w,p
3487,t,e,f,f,e,f,p,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
1906,f,n,f,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
4775,f,y,x,f,p,f,h,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w,p
2304,t,g,x,f,e,f,w,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
2196,t,e,x,y,e,f,n,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
5012,f,g,f,f,p,f,g,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w,p
4768,f,g,f,f,p,f,g,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w,p
2478,t,g,x,y,e,f,u,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
5783,t,p,f,s,p,f,r,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
3213,t,e,f,y,e,f,w,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
1296,f,g,x,s,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
204,f,w,x,f,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
2820,t,g,x,y,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
2007,t,n,f,s,p,f,p,n,c,g,p,s,o,p,k,w,w,e,e,s,s,w,p
4559,f,g,x,y,p,f,h,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w,p
1905,f,g,x,f,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
5360,f,y,f,y,p,f,h,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
2104,t,e,x,f,e,f,p,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
1510,t,n,x,f,e,f,p,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
4610,f,y,x,y,p,f,g,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w,p
2115,t,g,x,y,e,f,p,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
1758,f,n,x,f,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
4168,f,g,f,f,p,f,p,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w,p
4004,t,e,f,f,e,f,w,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
1147,f,g,f,s,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
5118,f,c,k,y,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,f,w,p
343,t,y,x,s,e,f,g,b,c,m,a,s,o,p,k,w,w,c,e,s,s,w,p
2864,t,g,x,y,e,f,u,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
5906,t,w,x,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
3172,t,n,f,y,e,f,p,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
1517,f,n,f,f,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
4297,f,y,x,f,p,f,h,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
4856,f,y,x,f,p,f,g,b,c,p,f,y,o,l,h,b,n,b,e,k,k,w,p
4911,f,y,f,f,p,f,h,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
4902,f,y,f,y,p,f,h,b,c,p,f,y,o,l,h,b,n,b,e,k,k,w,p
5730,t,w,x,s,p,f,h,b,c,g,f,v,o,p,h,w,w,b,t,s,s,w,p
4557,t,g,f,f,e,f,u,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
5676,f,y,f,y,p,f,p,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
4901,f,y,x,f,p,f,h,b,c,d,f,v,o,l,h,n,b,b,e,k,k,w,p
5057,f,g,x,y,p,f,h,b,c,g,f,y,o,l,h,n,b,b,e,k,k,w,p
4508,f,g,f,y,p,f,h,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
3092,f,g,x,f,p,f,g,b,c,g,f,y,o,l,h,b,b,b,e,k,k,w,p
4964,t,g,f,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,s,f,w,p
1211,f,n,x,s,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
3821,t,e,f,y,e,f,u,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
4173,f,g,x,y,p,f,p,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w,p
4485,f,g,f,y,p,f,g,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
1923,f,n,x,f,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
4691,f,g,x,y,p,f,h,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w,p
4764,f,g,x,y,p,f,g,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
3322,t,n,f,f,e,f,w,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
2959,t,e,x,f,e,f,w,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
4094,t,g,f,f,e,f,w,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
1,t,n,x,s,p,f,k,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
134,t,y,x,y,e,f,g,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
3801,t,e,f,y,e,f,w,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
4824,f,y,x,f,p,f,h,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w,p
1135,t,w,x,y,e,f,g,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
788,t,y,x,y,e,f,w,b,c,g,l,n,o,p,n,w,w,c,e,s,s,w,p
